"actors","Embedding1","Embedding2","Embedding3"
"MDC:MovementforDemocraticChange(TsvangiraiFaction)",-1.3488621429759,-43.0013894867434,-38.7907613339719
"MDC:MovementforDemocraticChangeAlliance",-4.39333725392314,-32.1766078756664,-42.0535761481529
"MDC:MovementforDemocraticChangePro-SenateMilitia",-4.75970933718358,-31.2616548431515,-42.3043008954425
"MDF:MabanDefenceForces",51.2567676478276,-31.5227609000927,-5.03524236989474
"MDF:MedinaDistrictForces",-37.726176972076,-4.32188206296699,-44.750489382036
"MDG:MovementforGrowthandDemocracy",-1.434115662248,2.2105693600358,61.8498620491365
"MDJT:MovementforDemocracyandJusticeinChad",-50.0232685489945,8.15385930580232,-12.7735112744727
"MDM:MozambiqueDemocraticMovement",46.5966433533554,-9.44737152716258,25.0966094158512
"MDPAP:DefenseMovementForIndigenousPygmies",-9.49061474585042,-11.0575229894887,-13.7997338669442
"MedegueCommunalMilitia(Chad)",-9.01976360668581,-1.21461013232375,66.7885920639745
"MedinaBeyeCommunalMilitia(Senegal)",-15.8033531899325,6.68726711191369,-2.88497575673711
"MEDREK:EthiopianFederalDemocraticUnityForum",9.55024291344158,3.13296899049113,-38.5543311493277
"MehdeneTribalMilitia(Algeria)",3.31405553305675,24.2183745368523,8.28894301547333
"MehriClanMilitia(Somalia)",19.0698190182848,-6.45031771870996,22.998702806604
"MekanEthnicMilitia(Ethiopia)",13.7741449420358,-4.08737736475035,-13.418616014302
"MEN:MovementofNationalUnderstanding",22.1477412866951,-10.7278784023466,29.3545026918777
"MenAroundtheProphet",-7.71195469761109,-9.77532405403259,1.17523972648403
"MenchiaCommunalMilitia(Tunisia)",17.0139874914669,-7.19055568201693,6.19116598751405
"MEND:MovementfortheEmancipationoftheNigerDelta",56.7017892889903,37.7750375523568,3.34380966557558
"MengaOteteCommunalMilitia(DemocraticRepublicofCongo)",-13.7305543690646,-9.88807228052818,60.4038442853575
"MepemasemCommunalMilitia(Ghana)",-23.1388040068755,-14.8658608103756,-19.3185734214477
"MerazigCommunalMilitia(Tunisia)",15.9117787069141,-4.5125546500517,49.9103841292747
"Mercenaries(International)",27.0536339717866,30.1250954305469,26.494113563306
"Mercenaries(Nigeria)",-11.184573190809,-1.00963886474797,60.7562278709185
"MerehanClanMilitia(Ethiopia)",-6.83813426595609,-7.42997308885478,62.1108891327671
"MerinaEthnicMilitia(Madagascar)",-25.2182669221826,-13.8203264635869,31.1553426443101
"MerkaCommunalMilitia(Somalia)",10.6052046716815,-0.266055661179699,-29.9115361088058
"MerrileEthnicMilitia(Ethiopia)",-26.3671750196725,46.4682586479645,-29.6537888195164
"MerrileEthnicMilitia(Kenya)",-17.3281389115301,38.9859735468011,-29.2511943628274
"MeruEthnicMilitia(Kenya)",6.9365380959066,16.695811032319,-18.631186768979
"MessalitEthnicMilitia(Kenya)",22.1648400051987,0.573143899210106,13.045380589931
"MeyertonTaxiAssociationMilitia(SouthAfrica)",16.5383320373833,-7.68244293718052,23.8304028996537
"MFDC:MovementofDemocraticForcesofCasamance",6.29028268060253,43.0282930624168,-2.17802891923001
"MFDC:MovementofDemocraticForcesofCasamance(FrontSud)",10.6974366893534,19.3243022733652,-40.6905300340847
"MFO:MultinationalForceandObservers",-16.988661627974,50.2299909321639,13.7516961921041
"MgberedemCommunalMilitia(Nigeria)",23.4067414906079,15.7685977631059,10.5828160577435
"MgboEthnicMilitia(Nigeria)",-1.04703151073293,14.9042351854467,31.5116802006164
"MhlwaziniCommunalMilitia(SouthAfrica)",-22.1027410865836,9.80347587924934,-20.3423083774849
"MhwadubaEthnicMilitia(SouthAfrica)",49.1496178478391,-9.27087170122081,-26.8102719860309
"MIA:IslamicMovementofAzawad",-19.6323139093048,-25.5188201198755,-1.23917246536966
"MiandrivazoCommunalMilitia(Madagascar)",4.67436002517207,-0.0295320717439397,8.39402110173106
"MiangoEthnicMilitia(Nigeria)",-1.99627977812595,6.87901407599587,26.2919657094344
"MICOPAX:MissionfortheConsolidationofPeaceinCentralAfricanRepublic(2008-2013)",-29.4828898588685,-40.6112561478048,-12.8599047150613
"MicrobesYouthMilitia",17.1138294379233,-28.3842824914096,-54.8336819622686
"MicrobesYouthMilitia(Cameroon)",-25.2471510663503,-1.52179013400191,42.1801293872616
"MiddleShabelleAdministrationMilitia",6.99460964951157,-1.0004634408153,-34.9710148360124
"MielCimintCommunalMilitia(Niger)",-15.5662742791371,-4.33342846837039,34.574992670036
"MigamiEthnicMilitia(Chad)",-24.755193720131,-0.534407510578458,62.2029386830297
"MijikendaEthnicMilitia(Kenya)",4.15171685215273,-15.4787119292262,-15.752923344063
"MikaCommunalMilitia(Burundi)",-7.45361026789819,7.09782140893948,-19.7673135672922
"MilenakaCommunalMilitia(Madagascar)",-0.724383534571055,14.2113827738697,42.5302992656902
"MilitaryForcesofAlgeria(1994-1999)",14.2200243944867,-33.3301663443737,-36.7157330932206
"MilitaryForcesofAlgeria(1996-2012)MunicipalGuards",12.1515533660763,-40.4224600377513,-25.6409482543403
"MilitaryForcesofAlgeria(1999-2019)",12.1681051741251,-40.4269215765879,-25.7357001444632
"MilitaryForcesofAlgeria(1999-2019)BorderGuards",14.4562846516561,-34.6089943765365,-35.4497473313011
"MilitaryForcesofAlgeria(1999-2019)Gendarmerie",12.6274109177815,-39.7514097005145,-27.5762723092291
"MilitaryForcesofAlgeria(1999-2019)SpecialForces",8.35224561889973,6.07937016962983,-37.3612828376082
"MilitaryForcesofAlgeria(2019-)",14.3056526289628,-38.5195308888632,-31.5896223484405
"MilitaryForcesofAlgeria(2019-)BorderGuards",16.4564502863065,6.46730221448846,-38.0901775446077
"MilitaryForcesofAlgeria(2019-)Gendarmerie",14.3841434042703,-35.7700216672116,-34.3921539524168
"MilitaryForcesofAngola(1975-)",37.1249227778427,14.4628044740566,-36.9156769577996
"MilitaryForcesofBelgium(2020-)",-4.62867257728644,-13.695805472817,27.6251727564652
"MilitaryForcesofBenin(1996-2006)",-19.8907562555726,4.00746692915139,19.1320739893433
"MilitaryForcesofBenin(2006-2016)",-20.8367602836885,33.8024195451184,1.37116095594866
"MilitaryForcesofBenin(2006-2016)PresidentialSecurityUnit",-17.5684073983982,13.2004686018893,-11.8506642292688
"MilitaryForcesofBenin(2016-)",-18.3575864691295,34.7417808718264,1.70747889954353
"MilitaryForcesofBenin(2016-)ForestGuards",-11.2122352507752,9.22119471682412,47.0145949284602
"MilitaryForcesofBotswana(1966-)",-4.43426081160204,-2.0030947203106,-43.473065530207
"MilitaryForcesofBurkinaFaso(1987-2014)",36.3277206455225,-32.7775419901046,19.6346737373001
"MilitaryForcesofBurkinaFaso(1987-2014)PresidentialSecurityUnit",35.9652755844214,-31.3856050819852,18.6364069094651
"MilitaryForcesofBurkinaFaso(2014-2015)",35.7759179118066,-30.5066327916402,18.0232143297229
"MilitaryForcesofBurkinaFaso(2014-2015)PresidentialSecurityUnit",35.3906088120238,-27.2076203323383,15.8018379800757
"MilitaryForcesofBurkinaFaso(2015-2022)",37.5164362697105,-36.2425770484831,21.8383780804845
"MilitaryForcesofBurkinaFaso(2015-2022)Anti-Poaching",14.7622320886065,-6.6962866999113,48.6752382017945
"MilitaryForcesofBurkinaFaso(2015-2022)SpecialForces",26.9279207935492,-23.6043446168139,9.19052964503027
"MilitaryForcesofBurkinaFaso(2022-)",26.9261310972804,-23.6056974032222,9.18966290629444
"MilitaryForcesofBurkinaFaso(2022-)SpecialForces",-12.9200938811431,17.4288906191506,50.3123866473908
"MilitaryForcesofBurundi(1996-2005)",28.2246212694351,1.3573741829943,-64.1343239464198
"MilitaryForcesofBurundi(2005-)",31.2543881120993,2.08124421054593,-64.5454702671738
"MilitaryForcesofBurundi(2005-)NationalIntelligenceAgency",30.9042987048469,2.1476141689825,-66.1847298841025
"MilitaryForcesofBurundi(2005-)NiyombareFaction",33.1886674354026,0.153939229740412,-52.4252904826612
"MilitaryForcesofCameroon(1982-)",47.1350026165082,15.3160685618963,28.7397391946536
"MilitaryForcesofCameroon(1982-)FireFighterCorps",26.5607457346172,30.4149536335041,26.1876472152291
"MilitaryForcesofCameroon(1982-)Gendarmerie",45.6942082030237,14.4515953890655,30.383454896989
"MilitaryForcesofCameroon(1982-)JointTaskForce",37.2762008596644,28.3853371925861,28.6622072738001
"MilitaryForcesofCameroon(1982-)NavalForce",34.8227715707187,29.049567936683,29.5213703261691
"MilitaryForcesofCameroon(1982-)RapidInterventionBattalion",46.193861710644,15.7574609815455,29.4196589712568
"MilitaryForcesofCapeVerde(2011-2021)",-14.4145755093655,18.1152575957746,57.4646022861218
"MilitaryForcesofChad(1990-2021)",-52.0422325289308,9.23808834570337,-5.71933667529441
"MilitaryForcesofChad(1990-2021)Gendarmerie",-50.6074616098115,7.56756440862225,-7.06142020827968
"MilitaryForcesofChad(1990-2021)RepublicanGuard",-49.0225094763971,5.41346452624152,-9.09631736255119
"MilitaryForcesofChad(2021-)",-30.1196994519138,-17.7196784312741,-2.75179150946298
"MilitaryForcesofChad(2021-)Gendarmerie",6.24303569506094,-14.4997496861392,8.84411081510462
"MilitaryForcesofChad(2021-)RepublicanGuard",13.8152228629379,4.14283416794772,-0.682695423222861
"MilitaryForcesofChina(2012-)",-3.35070756961485,10.3960506966822,-35.9909717094777
"MilitaryForcesofComoros(2016-)",-4.51149260698852,0.862359242407151,54.3795719919796
"MilitaryForcesofDenmark(2011-2015)",-7.50748628551443,12.5017110900056,5.03770201649693
"MilitaryForcesofDenmark(2016-2019)",14.9913031028327,-1.24930381462983,-2.17999516788698
"MilitaryForcesofDenmark(2019-)",-20.7756900023577,3.49869959960297,-2.72907194002801
"MilitaryForcesofDjibouti(1977-1999)",32.8317499836232,-15.2188317764476,-22.5577745729983
"MilitaryForcesofDjibouti(1999-)",10.6764189357991,-24.0388810234946,-55.6395014317831
"MilitaryForcesofDjibouti(1999-)Gendarmerie",13.9692167312981,3.04276594271295,-24.3253976284767
"MilitaryForcesofDjibouti(1999-)PresidentialSecurityUnit",-4.55013606050376,0.298796787042371,-24.6165709447649
"MilitaryForcesofEgypt(1981-2011)",-9.12680656745874,50.3117305656497,9.50943316513569
"MilitaryForcesofEgypt(1981-2011)BorderGuards",-35.8225075304147,35.6895520096907,-17.1078332914653
"MilitaryForcesofEgypt(2011-2012)",-17.1934723202148,56.3692332049473,12.5895710328214
"MilitaryForcesofEgypt(2011-2012)MilitaryPolice",-11.2237411436694,51.4018775095084,10.5432494029316
"MilitaryForcesofEgypt(2012-2013)",-17.6011276972753,54.3169624193519,13.2934478237407
"MilitaryForcesofEgypt(2012-2013)BorderGuards",-2.36668756793752,5.19637315925438,-20.7001935044976
"MilitaryForcesofEgypt(2013-2014)",-19.097426264205,54.0147089982592,13.8300392295236
"MilitaryForcesofEgypt(2013-2014)BorderGuards",-4.06469006258657,46.537066604697,3.10804136443031
"MilitaryForcesofEgypt(2014-)",-21.3566873756109,50.2012116755484,14.2555245018869
"MilitaryForcesofEgypt(2014-)BorderGuards",-17.1929949716195,50.5977820790317,13.730890102759
"MilitaryForcesofEgypt(2014-)SpecialForces",-16.7561388673125,48.0206918243526,14.1412989031245
"MilitaryForcesofEquatorialGuinea(1979-)",24.837298683888,-17.217428050559,-28.0884054538728
"MilitaryForcesofEquatorialGuinea(1979-)PresidentialSecurityUnit",30.5685896500379,2.64797871028419,-7.8981354378103
"MilitaryForcesofEritrea(1993-)",-36.3786266600768,37.9609058974606,-14.4777628287493
"MilitaryForcesofeSwatini(1986-)",11.9790787787607,-33.7600138047853,-11.6613221801207
"MilitaryForcesofEthiopia(1991-2018)",-39.0172215708181,38.2808425449955,-14.1777258439135
"MilitaryForcesofEthiopia(2018-)",-37.7201329453591,37.6796371593931,-11.8061750784017
"MilitaryForcesofEthiopia(2018-)AgaziUnit",-30.0128666794416,32.2916281975906,-18.0431032977423
"MilitaryForcesofEthiopia(2018-)RepublicanGuard",7.2170571912172,-0.440366086497379,9.1652125248665
"MilitaryForcesofFrance(1995-2007)",17.428616151152,-29.3156583480974,-56.0766016194965
"MilitaryForcesofFrance(2007-2012)",6.39607505216696,-17.4423878160328,-17.5361527212533
"MilitaryForcesofFrance(2012-2017)",-43.4292892172673,-46.9702606541932,-3.45407470787063
"MilitaryForcesofFrance(2017-)",33.9334139592101,-36.748255285693,20.9536727250732
"MilitaryForcesofFrance(2017-)Gendarmerie",-19.2248032352322,-11.4651594684964,18.1596334929094
"MilitaryForcesofGabon(1967-2009)",2.26053279465856,-7.33031312893137,-11.0905246523004
"MilitaryForcesofGabon(1967-2009)Gendarmerie",4.50670961492724,-17.0399551658108,-12.3020012567205
"MilitaryForcesofGabon(2009-)",-17.8934590350992,-22.7377344699736,-21.0752889196557
"MilitaryForcesofGabon(2009-)Gendarmerie",10.7003426294554,34.9385721046379,-0.612616184957418
"MilitaryForcesofGabon(2009-)RepublicanGuard",10.6226702705803,34.7131492550323,-0.801627996165525
"MilitaryForcesofGambia(1996-2017)",-9.27541484341941,44.526175090972,-9.07178843486371
"MilitaryForcesofGambia(1996-2017)NationalIntelligenceAgency",-10.9366341967488,45.6961133141258,-8.34346219734647
"MilitaryForcesofGambia(1996-2017)RepublicanGuard",-13.8630933117458,7.98546900745167,-35.3281401788988
"MilitaryForcesofGambia(2017-)",1.27975497050964,32.7968349675805,-15.6948388698341
"MilitaryForcesofGambia(2017-)FireFighterCorps",18.4738741018696,-11.6412034701467,36.8583765547981
"MilitaryForcesofGermany(1998-2005)",-23.364585610797,9.64864591627168,47.1131930782285
"MilitaryForcesofGhana(2001-2009)",11.3337382802759,-11.879326239358,2.09651864122759
"MilitaryForcesofGhana(2009-2017)",-7.28623478408322,-46.9049605089204,-24.8567380419453
"MilitaryForcesofGhana(2017-)",-7.28713767373443,-46.8821103559645,-24.8590361634952
"MilitaryForcesofGhana(2017-)FireFighterCorps",-13.8054908752588,3.59816371747455,55.6632017242712
"MilitaryForcesofGuinea-Bissau(1984-1999)",-21.9790410004562,12.6013837530661,-43.525453136814
"MilitaryForcesofGuinea-Bissau(1999-2000)",-21.9351394916763,12.6006161951503,-43.5544926890828
"MilitaryForcesofGuinea-Bissau(2000-2003)",-21.4244061469834,12.5535407621245,-43.5554719546833
"MilitaryForcesofGuinea-Bissau(2003-2005)",-14.7993902107783,-15.9889310484785,-18.8466570300749
"MilitaryForcesofGuinea-Bissau(2005-2009)",1.92057063586833,3.91829691759625,-45.4364676552458
"MilitaryForcesofGuinea-Bissau(2005-2009)PresidentialSecurityUnit",19.7644424627055,-4.93969173286214,33.3729527703411
"MilitaryForcesofGuinea-Bissau(2009-2012)",3.0564791160629,32.7098256545904,-14.5694647162933
"MilitaryForcesofGuinea-Bissau(2012-2014)",2.99406356374984,32.2644057956106,-14.7774909869315
"MilitaryForcesofGuinea-Bissau(2014-)NationalGuard",-3.51321621451798,-19.5699451937864,29.3305700826238
"MilitaryForcesofGuinea-Bissau(2014-2020)",-21.8332258131904,32.0440552705871,0.819089030915356
"MilitaryForcesofGuinea-Bissau(2020-)",7.56059055925964,5.82299942186705,36.4321152394148
"MilitaryForcesofGuinea(1984-2008)",53.6352283106997,15.5123310345727,-23.9608848725166
"MilitaryForcesofGuinea(1984-2008)PresidentialSecurityUnit",-3.55290286107679,2.8658533525313,-23.8896199907413
"MilitaryForcesofGuinea(2008-2010)",47.283109857495,10.5416848664684,-9.22314319803822
"MilitaryForcesofGuinea(2008-2010)PresidentialSecurityUnit",-28.7930998827641,-14.7852859103448,-5.87760919917943
"MilitaryForcesofGuinea(2010-2021)",49.030042863209,10.0715423493827,-7.80813130548945
"MilitaryForcesofGuinea(2010-2021)Gendarmerie",49.6219652312382,10.0912189598086,-7.63435036498154
"MilitaryForcesofGuinea(2010-2021)PresidentialSecurityUnit",45.3445555741258,11.2706616305475,-11.0903269688217
"MilitaryForcesofGuinea(2021-)",-22.7768037170839,3.88255069023787,3.66871824431843
"MilitaryForcesofGuinea(2021-)FireFighterCorps",-27.8920505393356,-2.46424728812481,52.6513685684851
"MilitaryForcesofGuinea(2021-)Gendarmerie",43.6731753166176,12.2049663274887,-12.6465149006595
"MilitaryForcesofGuinea(2021-)SpecialForces",2.79284142362743,2.06938453737832,10.7913632330694
"MilitaryForcesofIran(1989-)",-18.2511098991808,5.09648759794343,-36.8005217091697
"MilitaryForcesofIsrael(1999-2001)",-16.2610077466345,-3.56184391436796,70.3533524159191
"MilitaryForcesofIsrael(2006-2009)",-9.50552429113738,-28.4767234404137,6.6916424597367
"MilitaryForcesofIsrael(2009-2021)",-19.1842422249924,51.90686078509,13.9810870231724
"MilitaryForcesofIsrael(2021-)",-12.6993234972117,-5.37706519179526,-4.52946776328064
"MilitaryForcesofItaly(2018-)",-41.3013023508214,-6.78515564229888,-46.4231987227198
"MilitaryForcesofKenya(1978-2002)",-19.5920559301995,39.8159533575411,-29.1977891892918
"MilitaryForcesofKenya(1978-2002)GeneralServiceUnit",-8.88883675021111,7.45737146085033,-8.91365836941369
"MilitaryForcesofKenya(2002-2013)",-29.248509545782,46.7752329427712,-31.940146609042
"MilitaryForcesofKenya(2002-2013)GeneralServiceUnit",-29.1452369905888,-6.14014761176668,-41.2735188622199
"MilitaryForcesofKenya(2002-2013)PresidentialSecurityUnit",-1.17342894673492,14.5908489950237,31.9392866242461
"MilitaryForcesofKenya(2013-)",-29.7426528962218,46.2125018285061,-32.3107403401861
"MilitaryForcesofKenya(2013-)SpecialForces",-24.1717957945566,-13.7885885030587,42.7705850519838
"MilitaryForcesofLesotho(1994-1998)",-7.19509722755964,-2.00570395266989,-30.2533300439622
"MilitaryForcesofLesotho(1998-2012)",-4.17382429823909,-2.33226197521683,-40.6947134320253
"MilitaryForcesofLesotho(2012-2015)",-9.77768952592736,6.83126048520228,-27.2411447682806
"MilitaryForcesofLesotho(2015-2017)",-5.59320477080518,-0.455734500569977,-43.9639379431942
"MilitaryForcesofLesotho(2017-)",4.82718791538242,0.704233362272965,-28.6512450177737
"MilitaryForcesofLiberia(1989-1997)",1.87769598332406,-4.66773805182519,-46.3653964802089
"MilitaryForcesofLiberia(1997-2003)",27.6760537527923,-28.1151759740978,-33.6959934217428
"MilitaryForcesofLiberia(1997-2003)Anti-MilitantUnit",1.84191349677932,10.1273445731389,33.9690458975713
"MilitaryForcesofLiberia(2003-2006)",25.0040700865097,-26.4585693622108,-35.4834449924198
"MilitaryForcesofLiberia(2006-2018)",27.1739658048949,-27.6044515654229,-31.660456072336
"MilitaryForcesofLiberia(2006-2018)PresidentialGuard",27.8137979560311,-28.0108004233466,-31.7388183448941
"MilitaryForcesofLiberia(2018-)",22.1173281407909,-25.0790503282069,-33.5080663749831
"MilitaryForcesofLibya(1969-2011)",17.138918071928,43.2718361982925,6.10668878505099
"MilitaryForcesofLibya(1969-2011)SpecialForces",-11.144399279168,-24.6300351428908,-25.0431896674583
"MilitaryForcesofLibya(2011-2012)",-3.8268214506447,-53.958991530878,0.534920080916449
"MilitaryForcesofLibya(2012-2014)",-1.99541745876697,-65.0348083328493,2.72691275308335
"MilitaryForcesofLibya(2012-2014)BorderGuards",-4.66512599460733,-51.667540115235,-2.23674914287333
"MilitaryForcesofLibya(2012-2014)SpecialForces",-3.57354503172506,-64.0824115075523,2.17661947651714
"MilitaryForcesofLibya(2014-)AliAl-ThamanBattalion",-1.56299694561745,-47.4895809155726,-2.051686677215
"MilitaryForcesofLibya(2014-)BorderGuards",-5.89273683748351,-55.8105448330511,-1.18117445571882
"MilitaryForcesofLibya(2014-)HaftarFaction",-9.08404905713173,-65.0099635908784,7.90103013932923
"MilitaryForcesofLibya(2014-)HaftarFaction-SaiqaForces",-8.47456645205599,-64.2490536838022,8.99821488176895
"MilitaryForcesofLibya(2014-2016)GeneralNationalCongress",-6.10836589743281,-0.70800829885676,-9.57395585396472
"MilitaryForcesofLibya(2016-2021)GovernmentofNationalAccord",-9.42534968623848,-64.8222460827368,8.43028405549747
"MilitaryForcesofLibya(2016-2021)PresidentialGuard",-8.43401764100209,-56.1899944452069,-0.324739923096192
"MilitaryForcesofLibya(2021-)",-7.41157828362395,-15.3572503486239,1.20873839962495
"MilitaryForcesofLibya(2022-)Parliament-AppointedGovernment",-2.76517659528971,-9.05202159293757,21.7350774665132
"MilitaryForcesofMadagascar(1997-2002)",12.7846105082386,-12.9597225165838,-35.8264388453965
"MilitaryForcesofMadagascar(2002-2009)",15.7503634910649,-16.752308019556,-36.6905324019607
"MilitaryForcesofMadagascar(2009-2014)",-46.7449637534071,-19.0276855949793,0.818204187919688
"MilitaryForcesofMadagascar(2009-2014)Gendarmerie",13.8702165241109,-15.7274602368426,-34.7952170493142
"MilitaryForcesofMadagascar(2009-2014)SpecialFormationsCommand",2.36399243478723,17.2392571759404,-6.14861827017523
"MilitaryForcesofMadagascar(2014-2019)",-50.857356246907,-20.2709505550742,1.75282402849546
"MilitaryForcesofMadagascar(2014-2019)Gendarmerie",-51.2890206714876,-20.2701902063507,1.79483063130284
"MilitaryForcesofMadagascar(2019-)",-46.9371226644723,-19.0960336270873,0.872629105848121
"MilitaryForcesofMadagascar(2019-)Gendarmerie",-50.8055171979763,-20.2574628500512,1.7257459579065
"MilitaryForcesofMalawi(1994-2004)",19.4943107382193,2.35202317589664,-11.3867372669825
"MilitaryForcesofMalawi(2014-)",45.801085806295,-2.62602387415624,-2.9324621213269
"MilitaryForcesofMali(1992-2002)",-6.00443592324739,17.1869766754381,42.7322280015977
"MilitaryForcesofMali(2002-2012)",46.7228887697841,9.08975194452954,7.42758043337568
"MilitaryForcesofMali(2012-2013)",22.4584740782615,-48.8787746269487,19.5546813641521
"MilitaryForcesofMali(2013-2020)",27.1979478628325,-47.8946990732867,22.8158618117006
"MilitaryForcesofMali(2013-2020)OperationalCoordinationMechanism",17.7683366089435,-46.0583798080942,18.9109075485194
"MilitaryForcesofMali(2013-2020)SpecialForces",-17.078964697016,-4.35735174187627,-4.12265626105743
"MilitaryForcesofMali(2020-2021)",18.6343107621814,-44.7082939513798,20.3435312578917
"MilitaryForcesofMali(2020-2021)SpecialForces",-25.745350693957,-9.05508702409623,15.0614062692985
"MilitaryForcesofMali(2021-)",16.8372113001762,-44.0906456763727,19.7935404603332
"MilitaryForcesofMali(2021-)OperationalCoordinationMechanism",-4.03018532864771,-12.2334847859281,26.2517898904305
"MilitaryForcesofMali(2021-)SpecialForces",4.52317059763928,-4.63636781969578,29.2103143981829
"MilitaryForcesofMauritania(1984-2005)",35.2011947699976,9.16700073610624,-1.00586029256546
"MilitaryForcesofMauritania(2007-2008)",7.68409859199146,5.44344510407961,-34.7915753847365
"MilitaryForcesofMauritania(2007-2008)(AzizFaction)",3.51447207731039,25.2871891671906,-12.1807140950041
"MilitaryForcesofMauritania(2008-2009)",2.10369413615363,8.16729156750906,-37.8249868593737
"MilitaryForcesofMauritania(2009-2019)",14.4124220542333,-38.0451791450428,-31.4263202539759
"MilitaryForcesofMauritania(2009-2019)Gendarmerie",25.1721330822698,-36.4094351199375,-19.6235739827739
"MilitaryForcesofMauritania(2009-2019)PresidentialSecurityUnit",25.1745391461991,-36.4704725188394,-19.6242100375544
"MilitaryForcesofMauritania(2019-)",-16.5534684122007,8.09854976087042,49.9828918347169
"MilitaryForcesofMauritania(2019-)Gendarmerie",-14.4265966707914,7.32870018572428,57.9504392943488
"MilitaryForcesofMayotte(2017-)Gendarmerie",-16.4194121356014,10.746010594311,46.2363646652143
"MilitaryForcesofMorocco(1999-)",-27.0657711356957,-42.6232824662702,14.7091791912187
"MilitaryForcesofMorocco(1999-)AuxiliaryForces",-26.9766105769497,-42.4499600852663,14.689382227399
"MilitaryForcesofMorocco(1999-)BorderGuards",-11.5631475484781,-7.14164234500983,-9.86111360155776
"MilitaryForcesofMorocco(1999-)Gendarmerie",2.52827881830342,-33.1665039138178,-22.7186699946735
"MilitaryForcesofMozambique(1990-)",45.4021347947116,-8.45031840705288,24.5844206969969
"MilitaryForcesofMozambique(1990-)PresidentialSecurityUnit",2.29276140870572,17.1135063520495,14.482735145688
"MilitaryForcesofNamibia(1990-)",31.8025244574175,13.7617513872637,-35.86079250495
"MilitaryForcesofNiger(1996-1999)",34.8722776076493,-23.8167542815694,14.412268764035
"MilitaryForcesofNiger(1999-2010)",-9.93401765650236,-29.8408325347277,6.39877934039858
"MilitaryForcesofNiger(2010-2011)",6.36791155627859,9.79243583555761,-37.5102938661871
"MilitaryForcesofNiger(2011-2021)",43.4101746120126,22.5434709578022,21.2290047724314
"MilitaryForcesofNiger(2011-2021)Gendarmerie",43.500064953833,22.4734332730912,20.8881628644234
"MilitaryForcesofNiger(2011-2021)PresidentialGuard",-26.0333606138585,-7.5434268051652,5.10151898613001
"MilitaryForcesofNiger(2021-)",35.8279850137376,20.5006219409578,18.155144702743
"MilitaryForcesofNiger(2021-)Gendarmerie",-4.47419399066091,-20.8514403680079,28.1340962937476
"MilitaryForcesofNigeria(1993-1999)",52.2654921190831,12.8467536844945,-25.7469854757261
"MilitaryForcesofNigeria(1993-1999)RiversStateInternalSecurityTaskForce",15.790764750195,12.4741948445275,21.291549806534
"MilitaryForcesofNigeria(1999-2015)",57.6118804785061,37.2260203922872,5.86880611516606
"MilitaryForcesofNigeria(1999-2015)JointTaskForce",56.4029584241745,38.0152692996574,4.5521078654782
"MilitaryForcesofNigeria(2015-)",46.7439735042562,19.363025218417,28.6973960811935
"MilitaryForcesofNigeria(2015-)JointTaskForce",44.0276300990014,21.154953283686,29.4706336223609
"MilitaryForcesofNigeria(2015-)LagosStateTaskForce",40.0560744594257,36.0989384899011,-0.803272577834026
"MilitaryForcesofPakistan(2008-2013)",7.10298615010259,-16.117286926868,0.887631824980078
"MilitaryForcesofRussia(2000-)",-30.7856820116836,-39.8796813801173,-9.58618262982805
"MilitaryForcesofRwanda(1994-)",12.6405921184234,16.2317238689918,-64.8066323862084
"MilitaryForcesofRwanda(1994-)SpecialForces",-17.3477647388905,-12.0752764381103,7.49497466707748
"MilitaryForcesofSaoTomeandPrincipe(2016-)",-14.455490945796,-0.961519706737591,60.9497889010908
"MilitaryForcesofSaudiArabia(2015-)",-2.93887590992779,-1.27159985055619,5.37193962875806
"MilitaryForcesofSenegal(1981-2000)",0.0233958007420266,41.1097932100921,-9.50370719646677
"MilitaryForcesofSenegal(2000-2012)",0.00355112036741514,41.9231120547738,-8.5128779666644
"MilitaryForcesofSenegal(2012-)",0.0113886391418228,41.7553891500929,-8.69258617735269
"MilitaryForcesofSenegal(2012-)BorderGuards",5.17054164754397,-7.62539880069056,7.95695834688513
"MilitaryForcesofSenegal(2012-)FireFighterCorps",6.89615784634906,-7.92550094942858,17.9446492738613
"MilitaryForcesofSenegal(2012-)Gendarmerie",6.18135583029821,44.5679566393468,-2.75500576107771
"MilitaryForcesofSierraLeone(1996-1997)",4.5227796136697,-13.4470136233362,-48.2636789513869
"MilitaryForcesofSierraLeone(1997-1998)",4.29072326476135,-15.3416434882435,-49.2880808285918
"MilitaryForcesofSierraLeone(1998-2007)",52.9576573420058,15.7638256770565,-23.4396423013808
"MilitaryForcesofSierraLeone(2007-2018)",9.39857759750179,19.2463544556662,-16.8939272167805
"MilitaryForcesofSierraLeone(2007-2018)PresidentialSecurityUnit",0.339798190707369,-11.008612597736,-49.7567859354612
"MilitaryForcesofSierraLeone(2018-)",39.8250858228972,6.34635859851108,-27.1280742173378
"MilitaryForcesofSomalia(1998-2000)",9.28630101222689,-0.637185136476008,-28.0786279793819
"MilitaryForcesofSomalia(2000-2004)",-44.6340288638322,-11.4940018207705,-51.312936877102
"MilitaryForcesofSomalia(2000-2004)PuntlandSecurityForce",-20.4532809094443,17.2742271885975,-1.64297841918514
"MilitaryForcesofSomalia(2004-2012)",-55.4755655113943,-7.58031352969466,-44.6231934967879
