"event_date","actor1","actor2","latitude","longitude","fatalities","actor1Embedding1","actor1Embedding2","actor1Embedding3","actor2Embedding1","actor2Embedding2","actor2Embedding3","duration"
"21 May 2022","Protesters (Somalia)","Solo",3.1034,45.8515,0,-57.5011735154448,-7.86887090128544,-39.4903788052395,-14.4660191442173,54.5235744090575,12.864400189934,9
"20 May 2022","Al Shabaab","Civilians (Somalia)",2.0095,45.25,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-57.9180861865552,-6.12018438870416,-40.1877854189119,21
"20 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.39,45.3833,7,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,22
"20 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",1.1132,44.0297,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,7
"20 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Kenya)",-1.1369,41.2174,0,-59.1492872241623,-8.07126875153486,-39.894539214703,13.7608513197132,-1.42733644011981,7.80035299814057,17
"20 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Kenya)",-0.1734,41.2695,0,-59.1492872241623,-8.07126875153486,-39.894539214703,13.7608513197132,-1.42733644011981,7.80035299814057,2
"20 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",1.6584,44.58,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,7
"20 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Burundi)",3.1034,45.8515,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-9.4308084991487,3.75406353175023,-6.50409536362894,7
"20 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0581,45.3003,2,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,1.5
"20 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",1.1132,44.0297,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,1.5
"20 May 2022","Al Shabaab","Police Forces of Somalia (2022-)",2.0581,45.3003,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-16.7844459720545,-14.3385415147278,21.0909355099826,1.5
"20 May 2022","Unidentified Clan Militia (Somalia)","Civilians (Somalia)",6.7697,47.4308,2,-57.2117302756242,-6.33313504168355,-39.8224859352589,-57.9180861865552,-6.12018438870416,-40.1877854189119,6
"20 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.15,45.116,2,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,1.5
"20 May 2022","ATMIS: African Union Transition Mission in Somalia (2022-) (Burundi)","Al Shabaab",2.8831,45.6569,0,-9.4308084991487,3.75406353175023,-6.50409536362894,-59.1492872241623,-8.07126875153486,-39.894539214703,14.5
"19 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0095,45.25,1,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,20
"19 May 2022","Military Forces of Somalia (2022-) Special Forces","Al Shabaab",5.0045,45.4728,0,-31.1946101848111,-2.81837735505802,35.8837257375173,-59.1492872241623,-8.07126875153486,-39.894539214703,17.5
"19 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0399,45.2384,0,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,4
"19 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0581,45.3003,1,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,15
"19 May 2022","Al Shabaab","Civilians (Somalia)",2.0456,45.34,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-57.9180861865552,-6.12018438870416,-40.1877854189119,2
"18 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0581,45.3003,0,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,7
"18 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0333,45.35,0,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,1
"18 May 2022","Al Shabaab","Police Forces of Somalia (2022-)",2.0549,45.33,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-16.7844459720545,-14.3385415147278,21.0909355099826,1
"18 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0549,45.33,0,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,11
"18 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0678,45.35,0,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,12
"18 May 2022","Military Forces of Somalia (2022-)","Al Shabaab",2.1187,43.5202,0,12.9605266343406,-7.83991278620914,25.5424633603442,-59.1492872241623,-8.07126875153486,-39.894539214703,2
"18 May 2022","Military Forces of Somalia (2022-)","Al Shabaab",2.7139,43.3436,0,12.9605266343406,-7.83991278620914,25.5424633603442,-59.1492872241623,-8.07126875153486,-39.894539214703,16
"18 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0823,45.2102,0,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,16
"18 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",2.0537,45.0548,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,19
"18 May 2022","Military Forces of Somaliland (2010-)","Military Forces of Somalia (2022-) Puntland Dervish Force",8.3963,47.9357,0,-34.3810264415603,-24.1654594433787,-18.5432425341406,-1.99126239180357,7.82847271701147,50.8940179259304,19
"18 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0652,45.39,1,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,12
"18 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",1.8,44.7,0,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,2
"18 May 2022","Al Shabaab","Military Forces of Somalia (2022-) Jubaland Security Force",-0.4876,42.1839,0,-59.1492872241623,-8.07126875153486,-39.894539214703,3.56836456474523,-5.59833169562016,12.3440452025423,2
"18 May 2022","Protesters (Somalia)","Military Forces of Somaliland (2010-)",8.5673,47.6438,0,-57.5011735154448,-7.86887090128544,-39.4903788052395,-34.3810264415603,-24.1654594433787,-18.5432425341406,6
"17 May 2022","Military Forces of Somalia (2022-)","Al Shabaab",3.2072,45.7593,0,12.9605266343406,-7.83991278620914,25.5424633603442,-59.1492872241623,-8.07126875153486,-39.894539214703,2
"17 May 2022","Al Shabaab","Military Forces of Somalia (2022-) Puntland Security Force",10.9901,49.0568,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-18.6750979811992,5.84656661116921,56.3567025306388,6
"17 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.15,45.116,1,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,19
"17 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.1311,45.0377,0,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,19
"17 May 2022","Al Shabaab","Civilians (Somalia)",2.39,45.3833,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-57.9180861865552,-6.12018438870416,-40.1877854189119,22
"17 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",1.1132,44.0297,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,2
"17 May 2022","Police Forces of Somalia (2022-)","Civilians (Somalia)",2.0333,45.35,1,-16.7844459720545,-14.3385415147278,21.0909355099826,-57.9180861865552,-6.12018438870416,-40.1877854189119,22
"17 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0678,45.35,1,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,6
"16 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",4.5833,43.7833,4,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,11
"16 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",2.0581,45.3003,0,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,6
"16 May 2022","Military Forces of Somalia (2022-) Special Forces","Al Shabaab",4.8476,45.2398,0,-31.1946101848111,-2.81837735505802,35.8837257375173,-59.1492872241623,-8.07126875153486,-39.894539214703,16.5
"16 May 2022","Al Shabaab","Police Forces of Somalia (2022-)",2.15,45.116,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-16.7844459720545,-14.3385415147278,21.0909355099826,16.5
"16 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",2.0476,44.8975,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,13.5
"16 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",4.4,43.9167,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,1
"15 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",1.1132,44.0297,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,8
"15 May 2022","Protesters (Somalia)","Military Forces of Somalia (2022-)",2.0333,45.35,1,-57.5011735154448,-7.86887090128544,-39.4903788052395,12.9605266343406,-7.83991278620914,25.5424633603442,22.5
"15 May 2022","Protesters (Somalia)","Police Forces of Somaliland (2010-)",9.5598,44.0668,0,-57.5011735154448,-7.86887090128544,-39.4903788052395,-27.687553240161,-28.8354169677668,-35.9373747830053,21.5
"15 May 2022","Al Shabaab","Military Forces of Somalia (2022-)",1.7131,44.7639,0,-59.1492872241623,-8.07126875153486,-39.894539214703,12.9605266343406,-7.83991278620914,25.5424633603442,11
"15 May 2022","Al Shabaab","Solo",2.0195,45.31,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-14.4660191442173,54.5235744090575,12.864400189934,15
"14 May 2022","Military Forces of Somalia (2017-2022) Special Forces","ASWJ: Ahlu Sunna Wal Jamaa",5.5376,46.3867,0,-54.4252288531295,-2.70621524754458,-39.4764480583052,-55.7404087711387,-7.15772973725165,-42.3358682998383,6
"14 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.2187,45.2087,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,14
"14 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",1.985,45.0018,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,13
"14 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",1.7493,44.7437,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,13
"14 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.0823,45.2102,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,4
"14 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.1311,45.0377,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,14
"14 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",3.8,42.5446,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,1
"14 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Burundi)",2.39,45.3833,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-9.4308084991487,3.75406353175023,-6.50409536362894,3
"13 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",3.1172,43.6469,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,5
"13 May 2022","Protesters (Somalia)","Solo",2.0414,45.3337,0,-57.5011735154448,-7.86887090128544,-39.4903788052395,-14.4660191442173,54.5235744090575,12.864400189934,9.5
"13 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.0462,45.3341,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,12.5
"13 May 2022","ASWJ: Ahlu Sunna Wal Jamaa","Military Forces of Somalia (2017-2022) Galmudug Security Force",5.5376,46.3867,5,-55.7404087711387,-7.15772973725165,-42.3358682998383,-50.8485319704597,-9.7331407403273,-36.5174185008519,2
"13 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.0476,44.8975,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,4
"13 May 2022","Military Forces of Somalia (2017-2022) Special Forces","ASWJ: Ahlu Sunna Wal Jamaa",5.7473,46.2278,0,-54.4252288531295,-2.70621524754458,-39.4764480583052,-55.7404087711387,-7.15772973725165,-42.3358682998383,4
"13 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022) Puntland Dervish Force",10.07,50.18,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-47.4207074185253,-3.88583948432793,-29.7675200898777,18
"12 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Burundi)",2.39,45.3833,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-9.4308084991487,3.75406353175023,-6.50409536362894,8.5
"12 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",3.1172,43.6469,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,8.5
"12 May 2022","Unidentified Clan Militia (Somalia)","Civilians (Somalia)",9.9387,43.1839,3,-57.2117302756242,-6.33313504168355,-39.8224859352589,-57.9180861865552,-6.12018438870416,-40.1877854189119,10
"12 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",3.9867,43.4151,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,17
"12 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",4.1706,43.3202,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,17
"12 May 2022","Military Forces of Somalia (2017-2022) Jubaland Security Force","Al Shabaab",-0.3603,42.5463,3,-55.6316404770891,-3.76585491920151,-36.2347103082592,-59.1492872241623,-8.07126875153486,-39.894539214703,9
"12 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022) Jubaland Security Force",-0.3603,42.5463,7,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.6316404770891,-3.76585491920151,-36.2347103082592,9
"12 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",3.8,42.5446,2,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,1.5
"12 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",1.6298,44.5196,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,13
"11 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Burundi)",2.9362,45.792,8,-59.1492872241623,-8.07126875153486,-39.894539214703,-9.4308084991487,3.75406353175023,-6.50409536362894,8
"11 May 2022","ATMIS: African Union Transition Mission in Somalia (2022-) (Ethiopia)","Al Shabaab",3.0451,43.7916,0,-0.565853957521434,-12.5343188350049,25.64920034533,-59.1492872241623,-8.07126875153486,-39.894539214703,1
"10 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Kenya)",0.2906,41.7128,0,-59.1492872241623,-8.07126875153486,-39.894539214703,13.7608513197132,-1.42733644011981,7.80035299814057,22
"10 May 2022","Military Forces of Somalia (2017-2022) Special Forces","Al Shabaab",-0.3603,42.5463,11,-54.4252288531295,-2.70621524754458,-39.4764480583052,-59.1492872241623,-8.07126875153486,-39.894539214703,14
"10 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",1.9833,44.8333,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,25
"10 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.3385,42.2843,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,3
"10 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022) Jubaland Security Force",-0.3603,42.5463,2,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.6316404770891,-3.76585491920151,-36.2347103082592,1
"10 May 2022","Al Shabaab","Civilians (Somalia)",2.0581,45.3003,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-57.9180861865552,-6.12018438870416,-40.1877854189119,25
"09 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",4.4,43.9167,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,18.5
"09 May 2022","Al Shabaab","Police Forces of Somalia (2017-2022)",2.0823,45.2102,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.2118106623843,-2.76424821191937,-38.9265563747698,16
"09 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",1.738,44.6128,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,16
"09 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.9647,45.5124,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,15
"09 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",1.9243,44.9231,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,15
"08 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Ethiopia)",2.8049,44.0821,10,-59.1492872241623,-8.07126875153486,-39.894539214703,-0.565853957521434,-12.5343188350049,25.64920034533,9
"08 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",3.8096,43.2463,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,12
"08 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",4.8282,43.6599,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,17.5
"08 May 2022","Al Shabaab","Civilians (Somalia)",5.8958,46.9125,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-57.9180861865552,-6.12018438870416,-40.1877854189119,1
"08 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.1311,45.0377,2,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,23.5
"08 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.0652,45.39,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,28
"08 May 2022","Police Forces of Somalia (2017-2022)","Civilians (Somalia)",2.048,45.32,1,-55.2118106623843,-2.76424821191937,-38.9265563747698,-57.9180861865552,-6.12018438870416,-40.1877854189119,13
"07 May 2022","Jejele Clan Militia (Somalia)","Civilians (Somalia)",4.736,45.2043,0,-56.930839440831,-6.83470281055775,-41.4809402872241,-57.9180861865552,-6.12018438870416,-40.1877854189119,14
"07 May 2022","Military Forces of Somalia (2017-2022)","Al Shabaab",5.8958,46.9125,1,-55.1967476990138,-2.95421919690558,-38.9351675297923,-59.1492872241623,-8.07126875153486,-39.894539214703,24
"07 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.0581,45.3003,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,13
"07 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",2.0823,45.2102,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,13
"07 May 2022","Military Forces of Somalia (2017-2022) Puntland Police Force","Civilians (Somalia)",8.4064,48.4819,1,-47.4270969903211,-3.89619220180241,-29.7849088443338,-57.9180861865552,-6.12018438870416,-40.1877854189119,13
"06 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",4.8282,43.6599,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,23
"06 May 2022","Al Shabaab","Civilians (Somalia)",4.6,45.8667,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-57.9180861865552,-6.12018438870416,-40.1877854189119,13
"06 May 2022","Civilians (Somalia)","Solo",3.2072,45.7593,0,-57.9180861865552,-6.12018438870416,-40.1877854189119,-14.4660191442173,54.5235744090575,12.864400189934,3.5
"06 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Ethiopia)",2.8049,44.0821,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-0.565853957521434,-12.5343188350049,25.64920034533,7
"06 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",4.5833,43.7833,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,2.5
"06 May 2022","Al Shabaab","Civilians (Somalia)",3.9435,43.9418,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-57.9180861865552,-6.12018438870416,-40.1877854189119,2.5
"06 May 2022","Al Shabaab","Civilians (Somalia)",2.8836,45.5375,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-57.9180861865552,-6.12018438870416,-40.1877854189119,1.5
"06 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",1.8,44.7,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,24.5
"06 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Uganda)",2.0476,44.8975,3,-59.1492872241623,-8.07126875153486,-39.894539214703,-5.75527065652187,20.3477255490735,16.2352138614887,1.5
"05 May 2022","Al Shabaab","Military Forces of Ethiopia (2018-)",3.9051,42.4241,7,-59.1492872241623,-8.07126875153486,-39.894539214703,-37.7201329453591,37.6796371593931,-11.8061750784017,11.5
"05 May 2022","Unidentified Armed Group (Somalia)","Civilians (Somalia)",7.012,47.06,0,-59.2351132822948,-8.15193176568397,-39.8868119240033,-57.9180861865552,-6.12018438870416,-40.1877854189119,6
"05 May 2022","Military Forces of Somalia (2017-2022)","Military Forces of Somalia (2017-2022)",2.15,45.116,0,-55.1967476990138,-2.95421919690558,-38.9351675297923,-55.1967476990138,-2.95421919690558,-38.9351675297923,17.5
"05 May 2022","Military Forces of Somalia (2017-2022)","Civilians (Somalia)",2.0581,45.3003,0,-55.1967476990138,-2.95421919690558,-38.9351675297923,-57.9180861865552,-6.12018438870416,-40.1877854189119,17.5
"05 May 2022","Military Forces of Somalia (2017-2022)","Unidentified Clan Militia (Somalia)",2.0905,45.1766,2,-55.1967476990138,-2.95421919690558,-38.9351675297923,-57.2117302756242,-6.33313504168355,-39.8224859352589,27
"05 May 2022","Military Forces of Somalia (2017-2022) Jubaland Security Force","Civilians (Somalia)",-0.3603,42.5463,0,-55.6316404770891,-3.76585491920151,-36.2347103082592,-57.9180861865552,-6.12018438870416,-40.1877854189119,1.5
"04 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",1.8,44.7,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,12
"04 May 2022","Military Forces of Somalia (2017-2022)","Military Forces of Somalia (2017-2022)",2.0462,45.3341,2,-55.1967476990138,-2.95421919690558,-38.9351675297923,-55.1967476990138,-2.95421919690558,-38.9351675297923,12
"04 May 2022","Al Shabaab","Military Forces of Somalia (2017-2022)",1.9833,44.8333,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.1967476990138,-2.95421919690558,-38.9351675297923,14
"03 May 2022","Military Forces of Somaliland (2010-)","Civilians (Somalia)",9.5598,44.0668,1,-34.3810264415603,-24.1654594433787,-18.5432425341406,-57.9180861865552,-6.12018438870416,-40.1877854189119,17
"03 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Burundi)",2.9362,45.792,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-9.4308084991487,3.75406353175023,-6.50409536362894,3
"03 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Burundi)",3.1034,45.8515,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-9.4308084991487,3.75406353175023,-6.50409536362894,3
"03 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Burundi)",2.9647,45.5124,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-9.4308084991487,3.75406353175023,-6.50409536362894,8
"03 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Djibouti)",3.3834,45.5969,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-10.2200379190639,8.50145205809967,55.8555830677002,15
"03 May 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Burundi)",3.2072,45.7593,38,-59.1492872241623,-8.07126875153486,-39.894539214703,-9.4308084991487,3.75406353175023,-6.50409536362894,4
"03 May 2022","Al Shabaab","Police Forces of Somalia (2017-2022)",2.0095,45.25,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.2118106623843,-2.76424821191937,-38.9265563747698,4
"03 May 2022","Police Forces of Somalia (2017-2022)","Civilians (Somalia)",2.0333,45.35,1,-55.2118106623843,-2.76424821191937,-38.9265563747698,-57.9180861865552,-6.12018438870416,-40.1877854189119,2.5
"02 May 2022","Military Forces of Ethiopia (2018-)","Al Shabaab",2.5972,43.0838,0,-37.7201329453591,37.6796371593931,-11.8061750784017,-59.1492872241623,-8.07126875153486,-39.894539214703,7
"01 May 2022","Al Shabaab","Civilians (Somalia)",3.7095,42.5201,1,-59.1492872241623,-8.07126875153486,-39.894539214703,-57.9180861865552,-6.12018438870416,-40.1877854189119,12
"01 May 2022","Military Forces of Somalia (2017-2022) Special Forces","Al Shabaab",2.5721,45.4953,0,-54.4252288531295,-2.70621524754458,-39.4764480583052,-59.1492872241623,-8.07126875153486,-39.894539214703,17
"01 May 2022","Military Forces of Somalia (2017-2022) Special Forces","Al Shabaab",2.7144,44.509,0,-54.4252288531295,-2.70621524754458,-39.4764480583052,-59.1492872241623,-8.07126875153486,-39.894539214703,2.5
"30 April 2022","Al Shabaab","ATMIS: African Union Transition Mission in Somalia (2022-) (Kenya)",-1.1369,41.2174,0,-59.1492872241623,-8.07126875153486,-39.894539214703,13.7608513197132,-1.42733644011981,7.80035299814057,17
"30 April 2022","Al Shabaab","Military Forces of Somalia (2017-2022) Jubaland Security Force",-0.4876,42.1839,0,-59.1492872241623,-8.07126875153486,-39.894539214703,-55.6316404770891,-3.76585491920151,-36.2347103082592,13
